City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket,Avg Temp,Avg dew point,Avg humidity,Avg windspeed,Avg pressure,,,,,,,,,,,
Chennai,17-09-2019,22.59,32.44,4.24,11.14,15.35,24.31,0.92,6.3,54.32,0.54,2.57,96,Satisfactory,84.3,76.5,78.3,7.8,29.6,,,,,,,,,,,
Chennai,18-09-2019,26.98,45.52,4.53,12,16.53,24.25,0.99,6.94,57.81,0,3.03,105,Moderate,83.4,77,81.7,8.1,29.7,,,,,,,,,,,
Chennai,19-09-2019,23.18,26.53,5.48,12.44,17.86,26.02,1.15,7.09,49.51,0.14,4.65,95,Satisfactory,81.1,77.8,89.6,3.8,29.7,,,,,,,,,,,
Chennai,20-09-2019,38.04,56.21,5.32,11.43,16.7,23.7,1.15,6.7,57.05,10.66,28.03,120,Moderate,83.6,78.1,83.9,4.2,29.7,,,,,,,,,,,
Chennai,21-09-2019,33.44,71.07,7.34,13.74,13.94,12.39,0.83,5.97,53.35,0.02,3.62,106,Moderate,84.2,77.7,81.9,3.1,29.7,,,,,,,,,,,
Chennai,22-09-2019,43.67,101.54,12.1,16.38,24.14,11.83,1.12,6.58,59.37,0.4,8.64,126,Moderate,81.5,79.1,92.2,0.2,29.7,,,,,,,,,,,
Chennai,23-09-2019,61.94,86.53,5.94,12.87,16.28,24.8,0.76,6.28,58.54,0.29,5,135,Moderate,86,78.8,79.1,5.6,29.7,,,,,,,,,,,
Chennai,24-09-2019,35.03,61.6,4.45,11.77,13.95,24.95,0.9,6.61,45.56,0.02,2.05,114,Moderate,84.3,78.4,82.4,6,29.7,,,,,,,,,,,
Chennai,25-09-2019,16.9,37.12,5.34,10.73,14.27,24.36,0.86,6.19,28.38,0,0.39,93,Satisfactory,81.9,76.7,84.8,9.3,29.8,,,,,,,,,,,
Chennai,26-09-2019,14.27,30.32,4.7,10.79,13.38,24.95,0.93,6.36,48.1,0.05,1.9,99,Satisfactory,84,77.2,80.3,7.4,29.9,,,,,,,,,,,
Chennai,27-09-2019,17.76,45.69,4.84,10.05,12.39,25.31,0.89,7.13,44.14,0.02,0.96,103,Moderate,84.8,77.1,78.3,5.4,29.9,,,,,,,,,,,
Chennai,28-09-2019,20.99,53.49,6.51,10.69,10.41,16.27,0.68,6.76,37.83,0,1.11,105,Moderate,85.3,76,74.9,5.5,29.9,,,,,,,,,,,
Chennai,29-09-2019,25.87,39.41,6.15,9.1,11.47,13.55,0.88,6.47,39.05,0,0.99,116,Moderate,84.8,76.2,76.6,6.2,29.9,,,,,,,,,,,
Chennai,30-09-2019,23.02,39.11,6.55,11.32,14.08,17.26,0.78,6.03,41.73,0,0.56,106,Moderate,85.5,75.8,73.9,6.7,29.8,,,,,,,,,,,
Chennai,01-10-2019,41.82,87.5,5.71,13.2,15.67,19.85,0.84,5.99,64.23,0,1.05,109,Moderate,85.5,76.6,75.5,6,29.8,,,,,,,,,,,
Chennai,02-10-2019,32.4,46.68,4.54,14.87,18.43,32.73,0.8,6.54,67.72,0,0.44,122,Moderate,86,77.9,77.3,6.4,29.8,,,,,,,,,,,
Chennai,03-10-2019,31.1,25.97,5.67,13.87,16.99,30.25,0.83,6.78,57.6,0,0.63,110,Moderate,86,76.8,74.8,6.8,29.8,,,,,,,,,,,
Chennai,04-10-2019,23.49,52,5.71,12.89,18.07,29.99,0.81,5.46,57.91,0.02,1.3,72,Satisfactory,85.8,76.3,74.4,6.8,29.8,,,,,,,,,,,
Chennai,05-10-2019,47.4,40.58,4.85,15.4,13.45,13.78,0.63,5.71,58.15,0,0.45,78,Satisfactory,85.7,75.7,73,7.2,29.8,,,,,,,,,,,
Chennai,06-10-2019,19.32,91.05,5.4,13.42,14.99,11.59,0.77,5.38,55.94,0,0.1,145,Moderate,85.9,76.8,75.2,6.8,29.8,,,,,,,,,,,
Chennai,07-10-2019,58.64,66.67,16.41,24.13,30.18,71.41,0.75,5.58,63.42,0,0.08,108,Moderate,86.5,76.3,72.6,6.5,29.8,,,,,,,,,,,
Chennai,08-10-2019,36.56,94.02,13.22,19.29,24.68,71.93,0.81,6.55,63.92,0,0,141,Moderate,86,76.4,73.9,6,29.8,,,,,,,,,,,
Chennai,09-10-2019,24.5,79.42,8.28,21.5,22.13,70.21,0.87,5.6,52.84,0.32,0.9,114,Moderate,85.9,76.2,73.7,6.4,29.8,,,,,,,,,,,
Chennai,10-10-2019,21.13,67.66,8.86,20.03,20.52,49.41,0.8,5.86,46.63,0.02,0.73,92,Satisfactory,84.3,76.8,78.4,4.5,29.8,,,,,,,,,,,
Chennai,11-10-2019,21.2,55.08,10.48,12.98,17.44,26.58,0.76,5.86,47.37,0,0.56,87,Satisfactory,85.8,76.4,74.5,5.6,29.8,,,,,,,,,,,
Chennai,12-10-2019,16.34,72.77,7.62,13.05,12.75,14.35,0.56,6.25,48.3,0.03,0.74,92,Satisfactory,86.6,76.3,72.2,6.5,29.8,,,,,,,,,,,
Chennai,13-10-2019,14.93,34.46,6.92,12.82,16.24,10.29,0.67,6.08,52.17,0,0.66,89,Satisfactory,86.3,76.7,73.7,5.9,29.8,,,,,,,,,,,
Chennai,14-10-2019,21.14,60.99,8.67,10.65,14.66,23.59,0.61,5.94,48.79,0,0.5,86,Satisfactory,85.7,77.1,76.8,7.4,29.8,,,,,,,,,,,
Chennai,15-10-2019,20.33,42.85,10.05,14.28,18.72,26.6,0.68,5.98,42.02,0.01,0.48,75,Satisfactory,84.3,77.7,81.3,6.7,29.8,,,,,,,,,,,
Chennai,16-10-2019,17.58,27.06,8.48,13.95,18,26.58,0.68,6.39,31.95,0.02,0.19,64,Satisfactory,80.8,77.4,89.3,4.8,29.8,,,,,,,,,,,
Chennai,17-10-2019,30.95,31.76,10.97,14.72,19.65,32.82,0.81,6.92,29.34,0.04,0.08,61,Satisfactory,78.5,77.1,95.9,2.3,29.2,,,,,,,,,,,
Chennai,18-10-2019,32,36.8,9.54,13.39,17.33,30.94,0.77,5.46,30.63,0.05,0.86,80,Satisfactory,82.2,77.2,85.8,4.2,29.8,,,,,,,,,,,
Chennai,19-10-2019,31.76,36.51,9.22,16.52,15.93,26.93,0.6,5.72,29.19,0.16,0.29,75,Satisfactory,81.2,77.9,90,3.5,29.8,,,,,,,,,,,
Chennai,20-10-2019,35.03,50.72,9.87,15.91,20.76,29.68,0.87,5.7,32.64,0.02,0.09,73,Satisfactory,80.5,77.9,92,2.5,29.8,,,,,,,,,,,
Chennai,21-10-2019,26.55,26.19,8.77,14.07,19.12,26.59,0.85,6.7,27.49,0.02,0.52,71,Satisfactory,78.7,77.3,95.7,3.3,29.8,,,,,,,,,,,
Chennai,22-10-2019,28.47,28.65,10.28,15.97,22.34,23.88,0.85,5.56,28.67,0,0.22,69,Satisfactory,78.1,76.1,94.2,4,29.7,,,,,,,,,,,
Chennai,23-10-2019,40,47.83,10.76,13.91,21.85,25.99,0.9,5.86,36.29,0.04,0.04,81,Satisfactory,82.8,76,81.2,6.7,29.7,,,,,,,,,,,
Chennai,24-10-2019,35.34,61.61,10.86,22.06,30.74,37.63,0.92,8.83,33.34,0.02,0.91,67,Satisfactory,82.2,77,84.3,5.8,29.7,,,,,,,,,,,
Chennai,25-10-2019,46.48,75.12,15.09,29.32,42.27,70.13,0.95,8.14,32.03,0,0.13,86,Satisfactory,82.2,77,84.7,3.7,29.8,,,,,,,,,,,
Chennai,26-10-2019,95.49,111.38,15.05,17.79,22.53,22.28,0.73,9.38,30.06,0,0.82,121,Moderate,81.9,77.2,86,4,29.8,,,,,,,,,,,
Chennai,27-10-2019,153.73,196.29,16.89,18.36,34.75,16.17,1.34,13.94,32.75,0.23,3.84,306,Very Poor,84,77.2,81.1,4.3,29.8,,,,,,,,,,,
Chennai,28-10-2019,54.13,72.84,11.23,26.17,36.78,92.78,1.42,12.81,27.69,0.64,1.8,208,Poor,82.5,77.8,85.8,3.7,29.8,,,,,,,,,,,
Chennai,29-10-2019,31.22,46.07,24.12,33.68,56.01,86.42,0.8,8.58,33.76,0,0.65,83,Satisfactory,82.3,75.8,81.9,8.5,29.8,,,,,,,,,,,
Chennai,30-10-2019,34.65,32.13,12.43,28.92,40.96,78.26,0.78,7.21,28.51,0,2.9,84,Satisfactory,78.5,77.5,96.8,2.7,29.8,,,,,,,,,,,
Chennai,31-10-2019,87.99,56.38,16.69,27.43,42.24,71.49,0.99,6.61,30.92,0.1,5.87,141,Moderate,82.3,76.3,82.4,4.2,29.8,,,,,,,,,,,
Chennai,01-11-2019,40.78,56.24,33.32,22.47,48.82,88.85,1.04,7.58,29.3,0,3.64,133,Moderate,83.6,76.5,80.4,3.9,29.8,,,,,,,,,,,
Chennai,02-11-2019,34.45,70.97,14.04,15.48,22.08,21.3,0.71,6.82,30.83,0,2.74,76,Satisfactory,84.1,77.3,80.7,4.2,29.8,,,,,,,,,,,
Chennai,03-11-2019,70.95,70.97,10.82,16.78,27.23,25.37,0.87,6.92,36.51,0.07,1.94,91,Satisfactory,83.7,75.8,79,4,29.8,,,,,,,,,,,
Chennai,04-11-2019,115.35,241.6,8.53,19.41,26.57,44.24,0.98,8.77,44.21,0,1.45,222,Poor,83.3,75,77.9,3.2,29.8,,,,,,,,,,,
Chennai,05-11-2019,98.83,181.03,9.5,19.12,27.57,50.12,1.08,8.17,46.2,0.02,3.13,261,Poor,84.1,74.8,75.7,4.5,29.8,,,,,,,,,,,
Chennai,06-11-2019,105.94,183.42,8.85,18.98,26.64,47.78,1.09,7.9,45.94,0,3.11,229,Poor,84.1,74.8,75.7,4.7,29.7,,,,,,,,,,,
Chennai,07-11-2019,121.43,201.76,10.6,18.15,27.37,48.42,1.04,7.08,47.64,0,2.62,273,Poor,84.8,74.8,73.6,4.3,29.7,,,,,,,,,,,
Chennai,08-11-2019,142.9,196.37,9.56,17.94,26.41,44.44,0.96,7.75,55.69,0,3.05,294,Poor,86.8,76.8,73.3,5.2,29.8,,,,,,,,,,,
Chennai,09-11-2019,96.8,172.27,10.06,13.83,22.12,19.52,0.86,5.4,53.69,0,2.56,253,Poor,84.3,78,82.2,4.3,29.8,,,,,,,,,,,
Chennai,10-11-2019,93.13,198.2,11.81,13.01,24.79,17.81,0.98,5.46,53.81,0,2.57,230,Poor,83.7,74.1,74.6,3.1,29.8,,,,,,,,,,,
Chennai,11-11-2019,61.45,104.29,10.51,14.86,23.68,28.7,0.82,8.85,43.01,0.41,3.77,192,Moderate,83.6,74,74.5,4.7,29.8,,,,,,,,,,,
Chennai,12-11-2019,31.32,71.74,9.95,15.61,25.55,43.56,0.54,8.42,31.9,2.01,7.07,77,Satisfactory,84.2,73.3,71.2,5.7,29.8,,,,,,,,,,,
Chennai,13-11-2019,37.23,109.85,8.54,13.89,20.04,68.8,0.52,7.38,41.66,0.25,3.21,76,Satisfactory,83.4,73.5,73.2,7.2,29.8,,,,,,,,,,,
Chennai,14-11-2019,19.18,66.95,7.31,11.17,13.12,57.31,0.47,6.06,43.38,0.04,0.89,92,Satisfactory,82.6,75.2,79.7,7,29.8,,,,,,,,,,,
Chennai,15-11-2019,21.99,52.7,9.57,15.3,18.49,48.59,0.52,7.39,38.96,0.04,3.31,84,Satisfactory,80.7,76,86.3,5.1,29.8,,,,,,,,,,,
Chennai,16-11-2019,44.91,80.85,9.8,14.58,20.74,47.94,0.54,5.87,38.12,0.02,1.68,57,Satisfactory,82.2,75.6,81.4,4.7,29.8,,,,,,,,,,,
Chennai,17-11-2019,56.9,154.66,5.21,14.19,16.07,22.5,0.53,6.7,51.76,0,1.45,122,Moderate,81.7,75.3,82.8,4.8,29.8,,,,,,,,,,,
Chennai,18-11-2019,26.91,125.72,6.88,11.86,15.25,36.89,0.46,4.97,29.15,0,1.55,90,Satisfactory,83,77,82.9,5.2,29.8,,,,,,,,,,,
Chennai,19-11-2019,28.52,37.66,9.62,11.17,20.75,46.14,0.55,4.67,28.85,0.1,4.26,63,Satisfactory,81.3,77.5,89,3.5,29.8,,,,,,,,,,,
Chennai,20-11-2019,20.95,34.1,6.89,10,16.8,61.47,0.46,5.58,22.78,0.05,1.14,47,Good,82,76.8,85,5.9,29.8,,,,,,,,,,,
Chennai,21-11-2019,33.55,70.14,6.71,10.78,17.41,78.83,0.47,8.18,27.28,0,1.11,56,Satisfactory,81.5,75.5,83,7.2,29.9,,,,,,,,,,,
Chennai,22-11-2019,31.16,50.45,5.94,10.19,16.06,61.69,0.46,7.89,27.26,0.02,1.01,60,Satisfactory,81.1,74.3,81.3,7.1,29.9,,,,,,,,,,,
Chennai,23-11-2019,46.05,59.79,5.71,15.6,21.16,49.2,0.47,8.55,23.1,0,1.71,64,Satisfactory,78.6,73.7,86,3.6,29.9,,,,,,,,,,,
Chennai,24-11-2019,59.64,65.54,6.8,12.43,18.43,51.02,0.49,7.4,33.32,0.02,0.12,110,Moderate,81,72.6,76.7,6.8,29.8,,,,,,,,,,,
Chennai,25-11-2019,44.81,63.09,5.93,12.6,17.11,39.16,0.47,5.42,31.05,0.05,0.25,86,Satisfactory,80.3,72.8,78.4,6.3,29.8,,,,,,,,,,,
Chennai,26-11-2019,53.33,84.65,7.52,21.97,26.56,48.86,0.52,8.19,33.72,0,0.48,77,Satisfactory,81.8,73.4,76.7,8.2,29.8,,,,,,,,,,,
Chennai,27-11-2019,37.8,80.2,7.46,12.54,15.73,43.12,0.53,10.19,39.18,0,0.29,80,Satisfactory,83.1,76.3,80.8,9,29.8,,,,,,,,,,,
Chennai,28-11-2019,30.56,62.56,5.67,20.28,22.02,40.31,0.52,7.09,32.91,0.02,0.34,63,Satisfactory,81.8,77.3,86.8,7.8,29.8,,,,,,,,,,,
Chennai,29-11-2019,21.08,54.48,10.53,10.09,18.19,83.27,0.45,9.47,27.3,0.02,0.13,53,Satisfactory,82.4,76.8,83.7,7.8,29.8,,,,,,,,,,,
Chennai,30-11-2019,18.45,62.97,6.3,12.09,18.24,74.49,0.38,6.84,31.58,0.05,0.16,48,Good,80.3,77.2,90.3,8.7,29.8,,,,,,,,,,,
Chennai,01-12-2019,17.79,52.26,6.9,12.66,19.5,53.9,0.47,6.93,33.27,0.15,0.05,60,Satisfactory,77.6,76.6,96.8,5.8,29.9,,,,,,,,,,,
Chennai,02-12-2019,21.17,41.24,8.03,11.51,19.5,82.54,0.44,8.1,23.57,0.04,0,49,Good,80.2,77.5,91.7,4.5,29.8,,,,,,,,,,,
Chennai,03-12-2019,36.17,82.52,6.03,12.03,18,195.53,0.54,5.45,26.08,0.07,0.08,56,Satisfactory,81.9,75.7,82.2,7.5,29.9,,,,,,,,,,,
Chennai,04-12-2019,37.56,87.09,3.91,11.2,15,157.47,0.52,7.67,34.43,0.03,0.06,71,Satisfactory,81.2,71.8,73.5,7.7,29.9,,,,,,,,,,,
Chennai,05-12-2019,62.41,78.57,3.78,11.1,14.87,149.57,0.44,7.47,33.57,0.08,0.06,93,Satisfactory,81.3,69.6,67.8,9,29.9,,,,,,,,,,,
Chennai,06-12-2019,53.68,89.09,5.35,13.29,17.05,207.14,0.55,7.21,33.97,0.02,0.09,107,Moderate,80.3,71.3,74.8,7.2,29.9,,,,,,,,,,,
Chennai,07-12-2019,34.82,35.98,3.65,15.86,19.28,126.94,0.91,6.22,20.01,0.05,0.18,76,Satisfactory,77.6,75,92.5,2.8,29.9,,,,,,,,,,,
Chennai,08-12-2019,35.41,44.05,6.05,21.19,26.23,119.95,0.93,5.71,20.11,0.02,0.08,69,Satisfactory,80,72.7,79.8,4.8,29.9,,,,,,,,,,,
Chennai,09-12-2019,27.57,42.96,5.52,26.96,31.82,94.18,0.71,7.03,19.98,0.05,0.04,61,Satisfactory,80.9,71.8,75.2,5.8,29.9,,,,,,,,,,,
Chennai,10-12-2019,37.72,42.96,5.6,19.62,24.72,94.18,0.6,7.23,20.15,0,0.08,56,Satisfactory,79.6,70.9,75,5.6,29.9,,,,,,,,,,,
Chennai,11-12-2019,36.55,27.38,10.25,23.21,32.61,97.57,0.73,6.47,24.04,0.05,0.05,72,Satisfactory,81,71.2,72.1,5.8,29.8,,,,,,,,,,,
Chennai,12-12-2019,27.78,38.29,6.04,16.54,21.33,104.69,0.54,6.08,24,0.04,0.04,62,Satisfactory,81.5,71.3,72.7,6.3,29.8,,,,,,,,,,,
Chennai,13-12-2019,34.16,42.32,7.61,18.49,25.69,94.21,0.56,10.79,22.78,4.62,0.63,52,Satisfactory,79.3,74.6,86.4,4.3,29.9,,,,,,,,,,,
Chennai,14-12-2019,40.78,52.46,12.14,21.13,31.9,91.29,0.72,13.79,22.61,2.48,0.12,68,Satisfactory,77.5,74,90.1,3.6,29.9,,,,,,,,,,,
Chennai,15-12-2019,35.6,44.1,11.43,19.49,30.77,104.56,0.64,7.5,26.83,3.77,0.06,70,Satisfactory,78.8,72.2,81.3,3.8,29.9,,,,,,,,,,,
Chennai,16-12-2019,31.23,31.47,7.9,18.27,25.96,73.65,0.7,8.23,26.19,3.45,0.11,59,Satisfactory,79.8,73.7,82.5,5.7,29.9,,,,,,,,,,,
Chennai,17-12-2019,44.04,56.34,5.08,17.87,22.7,87.78,0.53,6.74,35.26,1.33,0.07,62,Satisfactory,80.3,72,76.2,6.5,29.9,,,,,,,,,,,
Chennai,18-12-2019,48.07,49.98,7.44,17.69,24.6,87.37,0.52,8.7,29.67,2.16,0.07,92,Satisfactory,81.5,73.4,77.9,7.8,29.9,,,,,,,,,,,
Chennai,19-12-2019,52.28,67.54,4.47,16.88,21.11,85.14,0.53,8.95,33.87,1.39,0.03,83,Satisfactory,80.7,72.2,75.5,6.6,29.9,,,,,,,,,,,
Chennai,20-12-2019,65.45,84.77,4.19,16.87,20.82,86.5,0.66,8.04,36.82,3.78,0.14,106,Moderate,80.3,72.1,76,6.4,29.9,,,,,,,,,,,
Chennai,21-12-2019,72.57,79.66,7.46,18.47,25.58,87.16,0.69,13.49,33.86,6.17,0.14,126,Moderate,79.8,71.6,76.1,7.3,29.9,,,,,,,,,,,
Chennai,22-12-2019,57.74,59.56,6.65,16.14,22.47,80.23,0.6,17.17,38.89,6.12,0.04,134,Moderate,78.5,69,73.1,4.8,29.9,,,,,,,,,,,
Chennai,23-12-2019,52.75,60.37,7.23,19.05,25.99,88.89,0.69,7.07,32.21,8.99,0.2,92,Satisfactory,79.3,70.8,75.1,5.7,29.9,,,,,,,,,,,
Chennai,24-12-2019,53.51,84.11,5.61,19.46,25.04,76.4,0.6,7.88,28.38,1.17,0.71,99,Satisfactory,77.8,74.3,89.9,5.8,29.9,,,,,,,,,,,
Chennai,25-12-2019,54.37,73.9,5.54,19.74,25.26,85.55,0.75,9.79,33.18,0.25,0.75,99,Satisfactory,78.7,71.7,79.2,5,29.9,,,,,,,,,,,
Chennai,26-12-2019,58.43,74.13,10.48,20.28,30.75,84.51,0.72,18.7,27.5,0.25,0.75,110,Moderate,77.4,70.5,79.7,3.7,29.9,,,,,,,,,,,
Chennai,27-12-2019,31.88,59.15,17.1,17.66,33.61,77.64,0.54,13.18,24.11,0.32,0.54,77,Satisfactory,79,70.5,76,4.5,29.8,,,,,,,,,,,
Chennai,28-12-2019,36.94,63.7,13.01,20.27,32.37,87.86,0.65,11.45,28.28,1.87,0.03,65,Satisfactory,79,70.8,76.3,4.4,29.9,,,,,,,,,,,
Chennai,29-12-2019,52.48,69.8,6.62,14.61,20.92,70.6,0.62,8.48,33.22,0.48,0.03,92,Satisfactory,78.7,71.6,79.9,5.7,29.9,,,,,,,,,,,
Chennai,30-12-2019,38.74,46.37,5.03,14.2,18.99,56.89,0.57,10.6,35.08,0.24,0,83,Satisfactory,78.6,72.2,82.1,6,29.9,,,,,,,,,,,
Chennai,31-12-2019,45.49,66.8,5.96,15.44,20.97,66.97,0.61,13.03,36.95,0.32,0,84,Satisfactory,81.2,74.3,81.3,8.7,29.9,,,,,,,,,,,
Chennai,01-01-2020,28.25,40.44,6.69,12.66,18.7,69.17,0.65,12.44,24.79,3.46,0.09,70,Satisfactory,78.2,75.5,92.1,3.4,29.9,,,,,,,,,,,
Chennai,02-01-2020,27.59,23.01,8.99,11.47,19.86,65.15,0.76,7,21.31,6.81,0.05,57,Satisfactory,81.7,76.3,85.1,4.2,29.9,,,,,,,,,,,
Chennai,03-01-2020,32.16,36.63,10.43,10.95,20.62,60.39,0.97,10.2,25.52,7.69,1.3,74,Satisfactory,82.7,76.1,82,5.1,29.9,,,,,,,,,,,
Chennai,04-01-2020,30.49,44.9,7.95,11.49,18.64,62.05,0.87,8.4,28.4,6.26,0.11,64,Satisfactory,82.7,76.5,82.4,5.7,29.8,,,,,,,,,,,
Chennai,05-01-2020,23.37,30.76,4.8,8.69,13.3,45.46,0.77,7.45,30.88,2.21,0,62,Satisfactory,82.2,74.8,79.4,6.9,29.9,,,,,,,,,,,
Chennai,06-01-2020,19.45,25.87,5.72,10.41,15.93,50.01,0.83,8.12,25,2.14,0.07,61,Satisfactory,80.8,74.5,82.5,8.1,29.9,,,,,,,,,,,
Chennai,07-01-2020,33.54,40.38,4.27,12.16,15.99,53.89,0.55,19.3,28.97,2.94,0.03,55,Satisfactory,81.3,72.8,76.4,9.3,29.9,,,,,,,,,,,
Chennai,08-01-2020,42.22,61.8,7.14,17.3,24.25,58.6,0.55,21.18,29.73,0.58,0.03,73,Satisfactory,78.3,69.5,74.8,5.8,29.9,,,,,,,,,,,
Chennai,09-01-2020,42.16,75.24,9.27,17.47,26.55,48.44,0.78,17.91,27.67,0.72,0,79,Satisfactory,77.8,68.3,73.5,4,29.9,,,,,,,,,,,
Chennai,10-01-2020,40.76,69.94,10.51,17.3,27.69,52.55,0.77,9.65,28.3,0.05,0,74,Satisfactory,78.1,66.4,69,5.2,29.9,,,,,,,,,,,
Chennai,11-01-2020,39.81,71.75,11.64,18.69,30.05,58.71,0.79,10.03,27.22,0.8,0.03,72,Satisfactory,78.5,68.3,72.3,4.7,29.9,,,,,,,,,,,
Chennai,12-01-2020,58.38,73.51,6.15,14.35,20.28,58.05,0.85,8.13,32.45,0.22,0.03,83,Satisfactory,78.1,71.6,80.1,4.8,29.9,,,,,,,,,,,
Chennai,13-01-2020,74.12,122.43,6.12,16.68,22.56,61.12,0.88,17.51,33.52,0.22,0.03,140,Moderate,76.5,67.2,74.2,4.4,29.8,,,,,,,,,,,
Chennai,14-01-2020,122.88,168.34,13.48,20.24,33.44,72.09,1.1,23.68,35.37,1.35,0.06,230,Poor,76.6,65,69.3,4.3,29.9,,,,,,,,,,,
Chennai,15-01-2020,48.06,66.92,7.2,13.76,20.74,44.99,0.65,17.7,33.57,0.24,0.03,168,Moderate,78.3,65.3,65.8,4.9,29.9,,,,,,,,,,,
Chennai,16-01-2020,34.09,44.39,7.78,12.32,19.86,44.81,0.65,19.88,33.34,0.07,0,74,Satisfactory,78.9,68,70.8,5.5,29.9,,,,,,,,,,,
Chennai,17-01-2020,35.33,53.18,8.07,11.1,18.78,39.79,0.7,22.76,26.76,0.05,0.02,62,Satisfactory,80.4,72.2,76.6,9,29.9,,,,,,,,,,,
Chennai,18-01-2020,28.67,28.47,4.85,10.68,15.06,39,0.84,27.29,29.02,0,0.11,65,Satisfactory,80.8,72.9,77.5,7.9,29.9,,,,,,,,,,,
Chennai,19-01-2020,31.17,33.25,6.4,17.08,22.8,42.27,0.78,23.09,26.29,0.03,0.03,67,Satisfactory,80.8,70.8,71.6,6.2,29.9,,,,,,,,,,,
Chennai,20-01-2020,37.66,53.48,10.01,23.7,33.31,50.68,0.88,17.54,26.38,0.32,0,69,Satisfactory,79.8,69.7,72.3,5.8,29.9,,,,,,,,,,,
Chennai,21-01-2020,44.91,60.17,8.14,22.62,30.54,50,0.8,18.22,31.09,0.51,0.04,85,Satisfactory,78.7,68.8,72.5,6.4,29.9,,,,,,,,,,,
Chennai,22-01-2020,47.95,64.49,10.45,20.03,29.44,58.36,0.89,12.25,34.26,0.46,0.03,93,Satisfactory,79.7,71.2,75,6.1,29.9,,,,,,,,,,,
Chennai,23-01-2020,59.95,85.4,7.07,16.9,23.65,54.57,0.87,17.79,34.64,0.05,0,104,Moderate,79.1,69.6,74,5.2,29.9,,,,,,,,,,,
Chennai,24-01-2020,62.34,112.61,11.88,24.68,36.45,47.63,0.97,19.6,32.88,0.09,0,123,Moderate,77.8,66.7,71,5,29.9,,,,,,,,,,,
Chennai,25-01-2020,50.48,95.63,13.16,20.2,33.21,53.49,0.9,14.06,34.13,0.55,0,110,Moderate,76.9,67.8,75.5,4,29.9,,,,,,,,,,,
Chennai,26-01-2020,41.74,86.84,15.35,16.43,31.63,50.09,0.9,10.3,33.78,0.79,0.03,87,Satisfactory,78.8,67.5,70.7,4.3,29.9,,,,,,,,,,,
Chennai,27-01-2020,47.26,79.24,11.22,18.37,29.51,44.6,1.08,8.09,31.54,2.24,0.06,78,Satisfactory,79.9,69.3,70.9,5.4,29.9,,,,,,,,,,,
Chennai,28-01-2020,53.66,69.03,8.75,17.4,26.08,42.72,1.11,8.18,33.41,2.33,0.03,85,Satisfactory,81.5,70.8,71.3,6.4,29.9,,,,,,,,,,,
Chennai,29-01-2020,52.29,65.93,8.89,14.74,21.46,42.76,1.02,8.01,26.05,2.89,0.04,84,Satisfactory,80.8,72.4,76.7,5.9,29.9,,,,,,,,,,,
Chennai,30-01-2020,43.82,59.48,9.47,14.87,18.86,45.74,0.94,7.71,21.78,0.5,0,87,Satisfactory,80.7,71.7,74.8,5.6,29.9,,,,,,,,,,,
Chennai,31-01-2020,36.56,53.23,9.01,14.02,18.27,46.62,1.09,9.02,32.79,0,0,78,Satisfactory,81.8,72.3,73.4,5.1,29.8,,,,,,,,,,,
Chennai,01-02-2020,32.4,50.04,8.9,13.12,16.95,46.18,0.86,9.86,28.75,0.27,0,63,Satisfactory,81.4,71.2,71.9,4.4,29.9,,,,,,,,,,,
Chennai,02-02-2020,30.58,38.29,8.28,12.12,13.98,44.32,0.77,15.74,23.73,0.06,0,55,Satisfactory,80.4,69.3,70.1,4.1,29.9,,,,,,,,,,,
Chennai,03-02-2020,37.52,57.78,7.46,13.74,15.2,43.9,0.88,16.44,20.76,0,0,63,Satisfactory,80.1,69.7,71.4,6.2,29.9,,,,,,,,,,,
Chennai,04-02-2020,39.6,65.6,10.16,10.92,17.53,39.7,0.88,16.41,26.69,1.38,0,74,Satisfactory,80,70.8,73.8,6.3,29.9,,,,,,,,,,,
Chennai,05-02-2020,39.93,59.04,12.01,13.26,20.76,38.35,0.84,12.91,30.7,1.78,0,94,Satisfactory,80.9,67.2,64.6,4.9,29.9,,,,,,,,,,,
Chennai,06-02-2020,40.05,56.19,13.34,19.32,32.42,34.32,0.91,8.57,33.97,1.5,0.04,89,Satisfactory,80.8,68,66.5,6.6,29.9,,,,,,,,,,,
Chennai,07-02-2020,36.32,55.83,9.08,14.12,23.09,35.67,0.78,8.19,27.6,0.91,0,75,Satisfactory,81.3,68.8,66.2,7.7,29.9,,,,,,,,,,,
Chennai,08-02-2020,28.45,49.06,7.69,10.61,18.18,36.46,0.77,8.97,29.24,0.55,0.08,64,Satisfactory,82.3,67.7,63.1,7,29.9,,,,,,,,,,,
Chennai,09-02-2020,28.1,43.78,6.44,8.77,15.08,40.54,0.8,13.16,31.94,0.52,0,61,Satisfactory,81.4,70.8,70.1,8.3,29.9,,,,,,,,,,,
Chennai,10-02-2020,35.41,61.47,5.24,10.09,15.14,40.52,0.73,9.11,34.11,0.08,0,58,Satisfactory,81.9,67.5,63.1,8.8,29.9,,,,,,,,,,,
Chennai,11-02-2020,29.12,67.85,8.51,19.96,27.78,39.59,0.84,10.31,28.62,0.22,0,69,Satisfactory,82.3,71.9,71,9.5,29.9,,,,,,,,,,,
